CustomerID,DOB,Gender,Provider,MaritalStatus,NChildren,AcquiredDate
1363,NULL,NULL,CellOne,NULL,NULL,04-02-2016
1364, ,Male,Airtel A.P.,NULL,NULL,04-02-2016
1365,07-04-1988,male,Vodafone IN,NULL,NULL,04-02-2016
1366, ,Male,Vodafone IN,NULL,NULL,04-02-2016
1367,NULL,NULL,Vodafone IN,NULL,NULL,04-02-2016
1368,NULL,NULL,airtel,NULL,NULL,04-02-2016
1369,05/14/1988,male,Vodafone,NULL,NULL,04-02-2016
1370,NULL,NULL,IND airtel,NULL,NULL,04-02-2016
1371,NULL,NULL,,NULL,NULL,04-02-2016
1372, ,Male,,NULL,NULL,04-02-2016
1373,08/15/1990,male,Vodafone IN,NULL,NULL,04-02-2016
1374,NULL,NULL,Airtel,NULL,NULL,04-02-2016
1375,NULL,NULL,Airtel,NULL,NULL,04-02-2016
1376,04-05-1998,male,IDEA,NULL,NULL,04-02-2016
1377, ,Male,T-Mobile,NULL,NULL,04-02-2016
1378,NULL,NULL,!dea,NULL,NULL,04-02-2016
1379,11-02-1990,male,IDEA,NULL,NULL,04-02-2016
1380,02-12-1990,male,Airtel,NULL,NULL,04-02-2016
1381,NULL,NULL,,NULL,NULL,04-02-2016
1382,01/21/1991,male,Airtel,NULL,NULL,04-02-2016
1383,NULL,NULL,AIRCEL,NULL,NULL,04-02-2016
1384,NULL,NULL,Vodafone IN,NULL,NULL,04-02-2016
1385,NULL,NULL,Vodafone,NULL,NULL,04-02-2016
1386,NULL,NULL,,NULL,NULL,04-02-2016
1387,NULL,NULL,Jio 4G,NULL,NULL,04-02-2016
1388,NULL,NULL,TATA DOCOMO,NULL,NULL,04-02-2016
1389,NULL,NULL,Aircel,NULL,NULL,04-02-2016
1390, ,Male,TATA DOCOMO,NULL,NULL,05-02-2016
1391,NULL,NULL,Aircel,NULL,NULL,05-02-2016
1392,NULL,NULL,Vodafone IN,NULL,NULL,05-02-2016
1393,06/13/1979,male,AIRCEL,NULL,NULL,05-02-2016
1394,03/29/1990,male,Vodafone IN,NULL,NULL,05-02-2016
1395, ,Male,Reliance,NULL,NULL,05-02-2016
1396,NULL,NULL,airtel,NULL,NULL,05-02-2016
1397,10-02-1995,male,Vodafone IN,NULL,NULL,05-02-2016
1398,NULL,NULL,AIRCEL,NULL,NULL,05-02-2016
1399,07/15/1995,male,airtel,NULL,NULL,05-02-2016
1400,NULL,NULL,,NULL,NULL,05-02-2016
1401, ,Male,Reliance,NULL,NULL,05-02-2016
1402, ,Male,AIRCEL,NULL,NULL,05-02-2016
1403,NULL,NULL,40468,NULL,NULL,05-02-2016
1404,NULL,NULL,CellOne,NULL,NULL,05-02-2016
1405,NULL,NULL,TATA DOCOMO,NULL,NULL,05-02-2016
1406,NULL,NULL,INA-Cellone,NULL,NULL,05-02-2016
1407, ,Female,,NULL,NULL,05-02-2016
1408,NULL,NULL,Reliance,NULL,NULL,05-02-2016
1409,NULL,NULL,CellOne,NULL,NULL,05-02-2016
1410,04-11-1994,female,,NULL,NULL,05-02-2016
1411,NULL,NULL,Vodafone,NULL,NULL,05-02-2016
1412,NULL,NULL,BSNL MOBILE,NULL,NULL,05-02-2016
1413,02/29/1988,male,BSNL MOBILE,NULL,NULL,05-02-2016
1414,10-03-1994,male,TATA DOCOMO,NULL,NULL,05-02-2016
1415,03-12-1999,male,airtel,NULL,NULL,05-02-2016
1416, ,Male,Airtel,NULL,NULL,05-02-2016
1417,NULL,NULL,CellOne,NULL,NULL,05-02-2016
1418,NULL,NULL,airtel,NULL,NULL,05-02-2016
1419,NULL,NULL,Idea,NULL,NULL,05-02-2016
1420,NULL,NULL,,NULL,NULL,05-02-2016
1421,NULL,NULL,airtel,NULL,NULL,05-02-2016
1422, ,Male,!dea,NULL,NULL,05-02-2016
1423,NULL,NULL,IDEA,NULL,NULL,05-02-2016
1424, ,Male,Telstra,NULL,NULL,05-02-2016
1425, ,Male,Airtel,NULL,NULL,05-02-2016
1426,NULL,NULL,IDEA,NULL,NULL,05-02-2016
1427,NULL,NULL,Aircel,NULL,NULL,05-02-2016
1428,NULL,NULL,Vodafone IN,NULL,NULL,05-02-2016
1429,06/30/1999,male,Reliance,NULL,NULL,05-02-2016
1430, ,Male,Vodafone IN,NULL,NULL,05-02-2016
1431, ,Male,VODAFONE IN,NULL,NULL,05-02-2016
1432, ,Male,AirTel,NULL,NULL,05-02-2016
1433,03-02-1996,male,BSNL Mobile,NULL,NULL,05-02-2016
1434,NULL,NULL,T-Mobile,NULL,NULL,05-02-2016
1435, ,Male,BSNL MOBILE,NULL,NULL,05-02-2016
1436,NULL,NULL, ,NULL,NULL,05-02-2016
1437,NULL,NULL,VODAFONE IN,NULL,NULL,05-02-2016
1438,NULL,NULL,!dea,NULL,NULL,05-02-2016
1439, ,Male,Reliance,NULL,NULL,05-02-2016
1440,10/17/1991,female,!dea,NULL,NULL,05-02-2016
1441,06/16/1990,male,Vodafone IN,NULL,NULL,05-02-2016
1442,NULL,NULL,BSNL Mobile,NULL,NULL,05-02-2016
1443,NULL,NULL,BSNL Mobile,NULL,NULL,05-02-2016
1444,NULL,NULL,TATA DOCOMO,NULL,NULL,06-02-2016
1445,NULL,NULL,AirTel,NULL,NULL,06-02-2016
1446,NULL,NULL,airtel,NULL,NULL,06-02-2016
1447, ,Male,Vodafone IN,NULL,NULL,06-02-2016
1448, ,Male,VODAFONE IN,NULL,NULL,06-02-2016
1449,07/15/1992,male,CellOne,NULL,NULL,06-02-2016
1450,NULL,NULL,TATA DOCOMO,NULL,NULL,06-02-2016
1451,NULL,NULL,TATA DOCOMO,NULL,NULL,06-02-2016
1452, ,Male,IND airtel,NULL,NULL,06-02-2016
1453,NULL,NULL,BSNL MOBILE,NULL,NULL,06-02-2016
1454,NULL,NULL,airtel,NULL,NULL,06-02-2016
1455,NULL,NULL,Idea,NULL,NULL,06-02-2016
1456,01-03-1991,male,IND airtel,NULL,NULL,06-02-2016
1457, ,Male,Vodafone IN,NULL,NULL,06-02-2016
1458,NULL,NULL,Vodafone IN,NULL,NULL,06-02-2016
1459, ,Male,tata,NULL,NULL,06-02-2016
1460,08/26/1999,male,40488,NULL,NULL,06-02-2016
1461,09/25/1993,female,404 41,NULL,NULL,06-02-2016
1462,NULL,NULL,SoftBank,NULL,NULL,06-02-2016
1463, ,Male,Vodafone IN,NULL,NULL,06-02-2016
1464, ,Male,Reliance,NULL,NULL,06-02-2016
1465, ,Male,airtel,NULL,NULL,06-02-2016
1466,NULL,NULL,BSNL MOBILE,NULL,NULL,06-02-2016
1467, ,Male,TATADOCOMO,NULL,NULL,06-02-2016
1468, ,Male,Ncell,NULL,NULL,06-02-2016
1469,11/17/1992,male,!dea,NULL,NULL,06-02-2016
1470,10-02-1964,female,telenor,NULL,NULL,06-02-2016
1471, ,Male,airtel,NULL,NULL,06-02-2016
1472, ,Male,IDEA,NULL,NULL,06-02-2016
1473,05/22/1995,male,Airtel,NULL,NULL,06-02-2016
1474, ,Male,Idea,NULL,NULL,06-02-2016
1475, ,Male,,NULL,NULL,06-02-2016
1476,NULL,NULL,TATA DOCOMO,NULL,NULL,06-02-2016
1477, ,Male,airtel,NULL,NULL,06-02-2016
1478,NULL,NULL,airtel,NULL,NULL,06-02-2016
1479,NULL,NULL,,NULL,NULL,06-02-2016
1480,NULL,NULL,DEFACE,NULL,NULL,06-02-2016
1481,NULL,NULL,Vodafone IN,NULL,NULL,06-02-2016
1482,10-03-1984,male,Idea,NULL,NULL,06-02-2016
1483,NULL,NULL,CellOne,NULL,NULL,06-02-2016
1484,NULL,NULL,T-Mobile,NULL,NULL,06-02-2016
1485,NULL,NULL,BSNL MOBILE,NULL,NULL,06-02-2016
1486, ,Male,Vodafone IN,NULL,NULL,06-02-2016
1487, ,Male,TATA DOCOMO,NULL,NULL,06-02-2016
1488,10-04-1997,male,Vodafone IN,NULL,NULL,06-02-2016
1489,NULL,NULL,!dea,NULL,NULL,06-02-2016
1490,NULL,NULL,,NULL,NULL,06-02-2016
1491,NULL,NULL,airtel,NULL,NULL,06-02-2016
1492,NULL,NULL,!DEA-H,NULL,NULL,06-02-2016
1493,NULL,NULL,IDEA,NULL,NULL,06-02-2016
1494,NULL,NULL,,NULL,NULL,06-02-2016
1495,08-07-1991,male,TATA DOCOMO,NULL,NULL,06-02-2016
1496,11/20/1996,male,VODAFONE IN,NULL,NULL,06-02-2016
1497,NULL,NULL,CellOne,NULL,NULL,06-02-2016
1498,NULL,NULL,,NULL,NULL,06-02-2016
1499,NULL,NULL,Vodafone IN,NULL,NULL,06-02-2016
1500,NULL,NULL,,NULL,NULL,06-02-2016
1501,NULL,NULL,!dea,NULL,NULL,07-02-2016
1502, ,Male,Vodafone U.P.(E),NULL,NULL,07-02-2016
1503,NULL,NULL,VODAFONE IN,NULL,NULL,07-02-2016
1504,03/30/1995,male,BSNL MOBILE,NULL,NULL,07-02-2016
1505,NULL,NULL,IDEA,NULL,NULL,07-02-2016
1506,NULL,NULL,Reliance,NULL,NULL,07-02-2016
1507,NULL,NULL,Aircel,NULL,NULL,07-02-2016
1508,NULL,NULL,Telenor,NULL,NULL,07-02-2016
1509, ,Male,Airtel,NULL,NULL,07-02-2016
1510,NULL,NULL,Videocon Home,NULL,NULL,07-02-2016
1511, ,Male,IDEA,NULL,NULL,07-02-2016
1512, ,Male,Vodafone IN,NULL,NULL,07-02-2016
1513,NULL,NULL,TATA DOCOMO,NULL,NULL,07-02-2016
1514,NULL,NULL,TATA DOCOMO,NULL,NULL,07-02-2016
1515,10/18/1988,male,AirTel,NULL,NULL,07-02-2016
1516,NULL,NULL,AIRCEL,NULL,NULL,07-02-2016
1517, ,Male,Vodafone IN,NULL,NULL,07-02-2016
1518, ,Male,!dea,NULL,NULL,07-02-2016
1519,NULL,NULL,Reliance,NULL,NULL,07-02-2016
1520,08-01-1996,male,airtel,NULL,NULL,07-02-2016
1521,NULL,NULL,!DEA-H,NULL,NULL,07-02-2016
1522,12/16/1973,male,AIRTEL,NULL,NULL,07-02-2016
1523,NULL,NULL,,NULL,NULL,07-02-2016
1524,NULL,NULL,BSNL MOBILE,NULL,NULL,07-02-2016
1525,NULL,NULL,SKTelecom,NULL,NULL,07-02-2016
1526,NULL,NULL,airtel,NULL,NULL,07-02-2016
1527,NULL,NULL,airtel,NULL,NULL,07-02-2016
1528,NULL,NULL,TATA DOCOMO,NULL,NULL,07-02-2016
1529,02/14/1995,male,AirTel,NULL,NULL,07-02-2016
1530,02/24/1993,male,airtel,NULL,NULL,07-02-2016
1531,NULL,NULL,AirTel,NULL,NULL,07-02-2016
1532,NULL,NULL,Aircel,NULL,NULL,07-02-2016
1533, ,Female,TELENOR,NULL,NULL,07-02-2016
1534,07/20/1986,male,Vodafone IN,NULL,NULL,07-02-2016
1535, ,Male,Vodafone IN,NULL,NULL,07-02-2016
1536,NULL,NULL,AIRCEL,NULL,NULL,07-02-2016
1537,NULL,NULL,TATA DOCOMO,NULL,NULL,07-02-2016
1538,NULL,NULL,Vodafone IN,NULL,NULL,07-02-2016
1539,NULL,NULL,,NULL,NULL,07-02-2016
1540,04/18/1995,male,Idea,NULL,NULL,07-02-2016
1541,11/22/1993,male,IND airtel,NULL,NULL,07-02-2016
1542,NULL,NULL,Airtel,NULL,NULL,07-02-2016
1543,NULL,NULL,Airtel,NULL,NULL,07-02-2016
1544, ,Male,IDEA,NULL,NULL,07-02-2016
1545, ,Male,airtel,NULL,NULL,07-02-2016
1546,NULL,NULL,Cellone Assam,NULL,NULL,07-02-2016
1547,NULL,NULL,AirTel,NULL,NULL,07-02-2016
1548,NULL,NULL,IDEA,NULL,NULL,07-02-2016
1549,NULL,NULL,airtel,NULL,NULL,07-02-2016
1550,02/26/1905,male,Reliance,NULL,NULL,07-02-2016
1551,09-08-1996,male,"""Taiwan Mobile""",NULL,NULL,07-02-2016
1552,NULL,NULL,AirTel,NULL,NULL,07-02-2016
1553,08-01-1996,male,VODAFONE IN,NULL,NULL,07-02-2016
1554,NULL,NULL,VODAFONE IN,NULL,NULL,07-02-2016
1555,NULL,NULL,TATA DOCOMO,NULL,NULL,07-02-2016
1556, ,Male,airtel,NULL,NULL,07-02-2016
1557,NULL,NULL,Reliance,NULL,NULL,07-02-2016
1558, ,Male,Reliance,NULL,NULL,07-02-2016
1559, ,Male,Telenor,NULL,NULL,07-02-2016
1560,NULL,NULL,VODAFONE IN,NULL,NULL,07-02-2016
1561,NULL,NULL,,NULL,NULL,07-02-2016
1562,NULL,NULL,Home,NULL,NULL,07-02-2016
1563,NULL,NULL,AirTel,NULL,NULL,07-02-2016
1564,NULL,NULL,Vodafone IN,NULL,NULL,08-02-2016
1565, ,Male,Idea,NULL,NULL,08-02-2016
1566,12-03-1995,male,Vodafone IN,NULL,NULL,08-02-2016
1567,NULL,NULL,airtel,NULL,NULL,08-02-2016
1568,NULL,NULL,AirTel,NULL,NULL,08-02-2016
1569,12/30/1989,male,Idea,NULL,NULL,08-02-2016
1570,NULL,NULL,airtel,NULL,NULL,08-02-2016
1571,NULL,NULL,IND AirTel,NULL,NULL,08-02-2016
1572,11/23/1981,male,,NULL,NULL,08-02-2016
1573,,male,Airtel,NULL,NULL,08-02-2016
1574,NULL,NULL,Idea,NULL,NULL,08-02-2016
1575,NULL,NULL,!dea,NULL,NULL,08-02-2016
1576,NULL,NULL,airtel,NULL,NULL,08-02-2016
1577,11/25/1985,male,Idea,NULL,NULL,08-02-2016
1578,05-11-1972,male,CellOne,NULL,NULL,08-02-2016
1579,NULL,NULL,TATA DOCOMO,NULL,NULL,08-02-2016
1580,NULL,NULL,Vodafone IN,NULL,NULL,08-02-2016
1581,NULL,NULL,TATA DOCOMO,NULL,NULL,08-02-2016
1582,12/28/1993,male,Aircel,NULL,NULL,08-02-2016
1583, ,Male,Reliance,NULL,NULL,08-02-2016
1584,NULL,NULL,Vodafone IN,NULL,NULL,08-02-2016
1585,05/23/1997,male,Vodafone IN,NULL,NULL,08-02-2016
1586, ,Male,TATA DOCOMO,NULL,NULL,08-02-2016
1587, ,Male,IND airtel,NULL,NULL,08-02-2016
1588,NULL,NULL,IND airtel,NULL,NULL,08-02-2016
1589,NULL,NULL,airtel,NULL,NULL,08-02-2016
1590,NULL,NULL,,NULL,NULL,08-02-2016
1591,NULL,NULL,airtel,NULL,NULL,08-02-2016
1592, ,Male,airtel,NULL,NULL,08-02-2016
1593,01-04-1986,male,TATA DOCOMO,NULL,NULL,08-02-2016
1594,NULL,NULL,Idea,NULL,NULL,08-02-2016
1595,NULL,NULL,!dea,NULL,NULL,08-02-2016
1596,01/31/1998,female,TATA DOCOMO,NULL,NULL,08-02-2016
1597, ,Male,BSNLMOBILE,NULL,NULL,08-02-2016
1598,NULL,NULL,Vodafone IN,NULL,NULL,08-02-2016
1599,08-06-1995,male,airtel,NULL,NULL,08-02-2016
1600, ,Male,Vodafone IN,NULL,NULL,08-02-2016
1601,04/24/1986,male,VODAFONE IN,NULL,NULL,08-02-2016
1602,01-09-1995,male,Airtel,NULL,NULL,08-02-2016
1603,07/17/1993,male,airtel,NULL,NULL,08-02-2016
1604,NULL,NULL,airtel,NULL,NULL,09-02-2016
1605,NULL,NULL,Vodafone Punjab,NULL,NULL,09-02-2016
1606,11-01-1997,male,Vodafone IN,NULL,NULL,09-02-2016
1607,01-05-1991,male,Idea,NULL,NULL,09-02-2016
1608,NULL,NULL,T-Mobile,NULL,NULL,09-02-2016
1609,NULL,NULL,IDEA,NULL,NULL,09-02-2016
1610,NULL,NULL,TATA DOCOMO,NULL,NULL,09-02-2016
1611,NULL,NULL,airtel,NULL,NULL,09-02-2016
1612,NULL,NULL,VODAFONE IN,NULL,NULL,09-02-2016
1613,NULL,NULL,!dea,NULL,NULL,09-02-2016
1614, ,Female,Dolphin,NULL,NULL,09-02-2016
1615,NULL,NULL,Reliance,NULL,NULL,09-02-2016
1616, ,Male,TATA DOCOMO,NULL,NULL,09-02-2016
1617,NULL,NULL,AIRCEL,NULL,NULL,09-02-2016
1618,NULL,NULL,IND airtel,NULL,NULL,09-02-2016
1619,04-12-1994,male,AIRCEL,NULL,NULL,09-02-2016
1620,01/16/1994,male,T-Mobile,NULL,NULL,09-02-2016
1621,NULL,NULL,AIRCEL,NULL,NULL,09-02-2016
1622,NULL,NULL,IND AirTel,NULL,NULL,09-02-2016
1623,11-02-1995,male,AIRCEL,NULL,NULL,09-02-2016
1624,NULL,NULL,airtel,NULL,NULL,09-02-2016
1625,NULL,NULL,TATA DOCOMO,NULL,NULL,09-02-2016
1626,NULL,NULL,Reliance,NULL,NULL,09-02-2016
1627,NULL,NULL,Airtel,NULL,NULL,09-02-2016
1628,NULL,NULL,Aircel,NULL,NULL,09-02-2016
1629,NULL,NULL,TATA DOCOMO,NULL,NULL,09-02-2016
1630, ,Female,Vodafone IN,NULL,NULL,09-02-2016
1631,NULL,NULL,Aircel,NULL,NULL,09-02-2016
1632, ,Male,Aircel,NULL,NULL,09-02-2016
1633,NULL,NULL,Vodafone IN,NULL,NULL,09-02-2016
1636,08/20/1992,male,IND AirTel,NULL,NULL,09-02-2016
1637,NULL,NULL,,NULL,NULL,09-02-2016
1638,06/29/1979,female,T24,NULL,NULL,09-02-2016
1639,NULL,NULL,TATA DOCOMO,NULL,NULL,09-02-2016
1640,06-03-1999,male,!DEA-H,NULL,NULL,09-02-2016
1641,NULL,NULL,Vodafone IN,NULL,NULL,09-02-2016
1642,NULL,NULL,TATA DOCOMO,NULL,NULL,09-02-2016
1643, ,Male,airtel,NULL,NULL,09-02-2016
1644,NULL,NULL,BSNL Mobile,NULL,NULL,09-02-2016
1645,NULL,NULL,Vodafone IN,NULL,NULL,09-02-2016
1646,NULL,NULL,Vodafone IN,NULL,NULL,09-02-2016
1647, ,Female,!dea,NULL,NULL,09-02-2016
1648,NULL,NULL,Reliance,NULL,NULL,09-02-2016
1649,NULL,NULL,CellOne,NULL,NULL,09-02-2016
1650,NULL,NULL,Aircel,NULL,NULL,09-02-2016
1651,NULL,NULL,,NULL,NULL,09-02-2016
1652, ,Male,TATA DOCOMO,NULL,NULL,09-02-2016
1653,NULL,NULL,TATA DOCOMO ,NULL,NULL,09-02-2016
1654, ,Male,Vodafone IN,NULL,NULL,09-02-2016
1655,06/21/1993,male,Idea,NULL,NULL,09-02-2016
1656,NULL,NULL,Vodafone IN,NULL,NULL,10-02-2016
1657,NULL,NULL,airtel,NULL,NULL,10-02-2016
1658,NULL,NULL,IDEA,NULL,NULL,10-02-2016
1659, ,Male,Telenor,NULL,NULL,10-02-2016
1660,NULL,NULL,!dea,NULL,NULL,10-02-2016
1661,NULL,NULL,Vodafone IN,NULL,NULL,10-02-2016
1662,NULL,NULL,Reliance,NULL,NULL,10-02-2016
1663,NULL,NULL,Airtel Delhi,NULL,NULL,10-02-2016
1664,07/24/1993,male,Vodafone IN,NULL,NULL,10-02-2016
1665,07/27/1993,male,CellOne,NULL,NULL,10-02-2016
1666, ,Female,Airtel,NULL,NULL,10-02-2016
1667,NULL,NULL,IDEA,NULL,NULL,10-02-2016
1668,NULL,NULL,,NULL,NULL,10-02-2016
1669,NULL,NULL,!dea,NULL,NULL,10-02-2016
1670,NULL,NULL,AIRCEL,NULL,NULL,10-02-2016
1671,NULL,NULL,TATA DOCOMO,NULL,NULL,10-02-2016
1672,NULL,NULL,RELIANCE,NULL,NULL,10-02-2016
1673,03-12-2002,male,TATA DOCOMO,NULL,NULL,10-02-2016
1674,NULL,NULL,Reliance,NULL,NULL,10-02-2016
1675,NULL,NULL,,NULL,NULL,10-02-2016
1676,12/17/1999,male,Idea,NULL,NULL,10-02-2016
1677,NULL,NULL,IND airtel,NULL,NULL,10-02-2016
1678, ,Male,Reliance,NULL,NULL,10-02-2016
1679,NULL,NULL,,NULL,NULL,10-02-2016
1680,08-04-1988,male,Airtel,NULL,NULL,10-02-2016
1681,01/21/1994,male,Idea,NULL,NULL,11-02-2016
1682,NULL,NULL,AIRCEL,NULL,NULL,11-02-2016
1683,NULL,NULL,Airtel,NULL,NULL,11-02-2016
1684, ,Male,40466,NULL,NULL,11-02-2016
1685,03/23/1980,male,Reliance,NULL,NULL,11-02-2016
1686,NULL,NULL,IDEA,NULL,NULL,11-02-2016
1687,NULL,NULL,TATA DOCOMO,NULL,NULL,11-02-2016
1688,06/30/1990,male,Vodafone IN,NULL,NULL,12-02-2016
1689, ,Male,AirTel,NULL,NULL,12-02-2016
1690,NULL,NULL,airtel,NULL,NULL,12-02-2016
1691,NULL,NULL,Vodafone IN,NULL,NULL,12-02-2016
1692,01/21/1988,male,IDEA,NULL,NULL,12-02-2016
1693,NULL,NULL,IDEA,NULL,NULL,12-02-2016
1694,NULL,NULL,airtel,NULL,NULL,12-02-2016
1695, ,Male,IDEA,NULL,NULL,12-02-2016
1696,NULL,NULL,Aircel,NULL,NULL,12-02-2016
1697,NULL,NULL,Vodafone IN,NULL,NULL,12-02-2016
1698,02-10-1973,male,Vodafone,NULL,NULL,13-02-2016
1699,NULL,NULL,IND airtel,NULL,NULL,13-02-2016
1700, ,Male,VODAFONE IN,NULL,NULL,13-02-2016
1701,NULL,NULL,Vodafone,NULL,NULL,13-02-2016
1702,01/21/1988,male,Idea,NULL,NULL,13-02-2016
1703,03/14/1978,male,,NULL,NULL,13-02-2016
1704,01/28/1963,female,T-Mobile,NULL,NULL,13-02-2016
1705,10/30/1997,male,airtel,NULL,NULL,13-02-2016
1706,NULL,NULL,VODAFONE IN,NULL,NULL,13-02-2016
1707,NULL,NULL,Airtel,NULL,NULL,13-02-2016
1708,NULL,NULL,IND airtel,NULL,NULL,13-02-2016
1709, ,Male,Vodafone IN,NULL,NULL,13-02-2016
1710,NULL,NULL,AirTel,NULL,NULL,14-02-2016
1711,02/26/1989,male,VODAFONE IN,NULL,NULL,14-02-2016
1712, ,Male,Vodafone IN,NULL,NULL,14-02-2016
1713,07/21/1991,male,AIRCEL,NULL,NULL,14-02-2016
1714,NULL,NULL,IND airtel,NULL,NULL,14-02-2016
1715, ,Male,Vodafone IN,NULL,NULL,14-02-2016
1716,NULL,NULL,airtel,NULL,NULL,14-02-2016
1717,NULL,NULL,AIRCEL,NULL,NULL,14-02-2016
1718, ,Female,AIRCEL,NULL,NULL,14-02-2016
1719,03-11-1986,female,Boost Mobile,NULL,NULL,15-02-2016
1720,NULL,NULL,IND airtel,NULL,NULL,15-02-2016
1721,NULL,NULL,VODAFONE IN,NULL,NULL,15-02-2016
1722,NULL,NULL,uninor,NULL,NULL,15-02-2016
1723,NULL,NULL,Vodafone IN,NULL,NULL,15-02-2016
1724,NULL,NULL,VODAFONE IN,NULL,NULL,15-02-2016
1725,NULL,NULL,40454,NULL,NULL,16-02-2016
1726,06/23/1990,male,CellOne,NULL,NULL,16-02-2016
1727, ,Female,IDEA,NULL,NULL,16-02-2016
1728, ,Male,AIRCEL,NULL,NULL,16-02-2016
1729,06-06-1998,male,VODAFONE IN,NULL,NULL,16-02-2016
1730,09/14/1998,male,VODAFONE IN,NULL,NULL,16-02-2016
1731,NULL,NULL,Airtel,NULL,NULL,16-02-2016
1732,06/17/1996,male,VODAFONE IN,NULL,NULL,17-02-2016
1733,NULL,NULL,Vodafone IN,NULL,NULL,17-02-2016
1734,01/19/1984,female,Reliance,NULL,NULL,17-02-2016
1735, ,Male,Reliance,NULL,NULL,17-02-2016
1736, ,Female,IND airtel,NULL,NULL,18-02-2016
1737, ,Male,TATA DOCOMO,NULL,NULL,18-02-2016
1738,09/18/1988,male,airtel,NULL,NULL,18-02-2016
1739, ,Male,VODAFONE IN,NULL,NULL,18-02-2016
1740,NULL,NULL,airtel,NULL,NULL,19-02-2016
1741,08-06-1999,male,VODAFONE IN,NULL,NULL,19-02-2016
1742,NULL,NULL,Idea,NULL,NULL,19-02-2016
1743,NULL,NULL,Airtel,NULL,NULL,19-02-2016
1744,NULL,NULL,IND airtel,NULL,NULL,19-02-2016
1745,NULL,NULL,Vodafone IN,NULL,NULL,19-02-2016
1746, ,Male,BSNL Mobile,NULL,NULL,19-02-2016
1747,NULL,NULL,Airtel,NULL,NULL,19-02-2016
1748, ,Male,AirTel,NULL,NULL,19-02-2016
1749,NULL,NULL,Vodafone,NULL,NULL,19-02-2016
1750,NULL,NULL,AIRCEL,NULL,NULL,19-02-2016
1751,10/18/1985,male,Airtel,NULL,NULL,19-02-2016
1752,NULL,NULL,,NULL,NULL,19-02-2016
1753,04/19/1991,male,,NULL,NULL,19-02-2016
1754,NULL,NULL,airtel,NULL,NULL,19-02-2016
1755,NULL,NULL,Aircel,NULL,NULL,19-02-2016
1756,11/21/1992,male,Reliance,NULL,NULL,19-02-2016
1757,06-12-1990,male,TATA DOCOMO,NULL,NULL,19-02-2016
1758, ,Male,IDEA,NULL,NULL,19-02-2016
1759,NULL,NULL,Vodafone IN,NULL,NULL,19-02-2016
1760,NULL,NULL,Vodafone Assam,NULL,NULL,19-02-2016
1761,03/25/1996,male,Reliance,NULL,NULL,19-02-2016
1762, ,Male,VODAFONE IN,NULL,NULL,19-02-2016
1763,NULL,NULL,VODAFONE IN,NULL,NULL,19-02-2016
1764,NULL,NULL,airtel,NULL,NULL,19-02-2016
1765,NULL,NULL,IDEA A.P.,NULL,NULL,19-02-2016
1766,NULL,NULL,TATA DOCOMO,NULL,NULL,19-02-2016
1767,10/18/1993,male,VODAFONE IN,NULL,NULL,19-02-2016
1768,12-01-1993,male,CellOne,NULL,NULL,19-02-2016
1769,NULL,NULL,Airtel,NULL,NULL,19-02-2016
1770, ,Male,Aircel,NULL,NULL,19-02-2016
1771,07/13/1996,male,BSNL MOBILE,NULL,NULL,19-02-2016
1772,04-01-1982,male,IDEA,NULL,NULL,19-02-2016
1773,NULL,NULL,Vodafone IN,NULL,NULL,19-02-2016
1774, ,Male,!dea,NULL,NULL,19-02-2016
1775,NULL,NULL,airtel,NULL,NULL,19-02-2016
1776,05/25/1990,female,VODAFONE IN,NULL,NULL,19-02-2016
1777,NULL,NULL,Airtel A.P.,NULL,NULL,19-02-2016
1778,01-01-1979,male,Vodafone IN,NULL,NULL,19-02-2016
1779,NULL,NULL,TATA DOCOMO,NULL,NULL,19-02-2016
1780,01-01-1979,male,BSNL Mobile,NULL,NULL,19-02-2016
1781,NULL,NULL,!DEA-H,NULL,NULL,19-02-2016
1782,NULL,NULL,IDEA,NULL,NULL,19-02-2016
1783,03/26/1993,male,VODAFONE IN,NULL,NULL,19-02-2016
1784,NULL,NULL,,NULL,NULL,19-02-2016
1785,NULL,NULL,IDEA,NULL,NULL,19-02-2016
1786,NULL,NULL,TATA DOCOMO,NULL,NULL,19-02-2016
1787, ,Male,Idea,NULL,NULL,19-02-2016
1788,NULL,NULL,Airtel,NULL,NULL,19-02-2016
1789,NULL,NULL,TATA DOCOMO,NULL,NULL,19-02-2016
1790,NULL,NULL,Vodafone IN,NULL,NULL,19-02-2016
1791,NULL,NULL,Airtel,NULL,NULL,19-02-2016
1792,NULL,NULL,Reliance,NULL,NULL,19-02-2016
1793,NULL,NULL,airtel,NULL,NULL,19-02-2016
1794,NULL,NULL,Idea,NULL,NULL,19-02-2016
1795,NULL,NULL,Reliance,NULL,NULL,19-02-2016
1796,11-11-1996,male,IDEA,NULL,NULL,19-02-2016
1797,NULL,NULL,airtel,NULL,NULL,19-02-2016
1798,NULL,NULL,Vodafone IN,NULL,NULL,19-02-2016
1799,NULL,NULL,AIRCEL,NULL,NULL,19-02-2016
1800,NULL,NULL,TATA DOCOMO,NULL,NULL,19-02-2016
1801,04-12-1994,male,Reliance,NULL,NULL,19-02-2016
1802, ,Male,BSNL,NULL,NULL,19-02-2016
1803,03-06-1998,male,!dea,NULL,NULL,19-02-2016
1804,04/15/1989,male,Vodafone IN,NULL,NULL,19-02-2016
