ShopID,ShopName,Address,Landmark,Area,City,Pincode,Latitude,Longitude,State,StartTime,EndTime,OpenMonday,OpenTuesday,OpenWednesday,OpenThursday,OpenFriday,OpenSaturday,OpenSunday,MerchantID,ShopAddDate
1436,Pop Tate's - R Mall Thane West,"R Mall - Thane West, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1368,05-11-2015
1437,Village The Soul Of India Restaurant - R Mall Thane West,"R Mall - Thane West, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1465,05-11-2015
1438,Pure Gold Jewellers & Diamonds - R Mall Thane West,"R Mall - Thane West, Ground Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1160,05-11-2015
1439,Samsonite - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1451,05-11-2015
1440,BIBA - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1171,05-11-2015
1441,Gini & Jony - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1293,05-11-2015
1442,Global Desi - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1205,05-11-2015
1443,Hobby Ideas - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1331,05-11-2015
1444,Jashn - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1144,05-11-2015
1445,John Players - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1162,05-11-2015
1446,Max Fashion - R Mall Thane West,"R Mall - Thane West, First Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1294,05-11-2015
1447,Crossword Book Store - R Mall Thane West,"R Mall - Thane West, Second Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1185,05-11-2015
1448,Mom & Me - R Mall Thane West,"R Mall - Thane West, Second Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1154,05-11-2015
1449,Timezone - R Mall Thane West,"R Mall - Thane West, Second Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1202,05-11-2015
1450,Vision Express - R Mall Thane West,"R Mall - Thane West, Lower Ground Floor, Ghodbunder Road",,Thane West,Thane,400607,19.2302458,72.9750249,Maharashtra,,,1,1,1,1,1,1,1,1215,05-11-2015
1451,Cinemax - R Odeon Mall Ghatkopar East,"R Odeon Mall, Vallabh Baug Lane, Garodia Nagar",,Ghatkopar East,Mumbai,400077,19.0790338,72.9089483,Maharashtra,,,1,1,1,1,1,1,1,1167,05-11-2015
1452,Vision Express - R Odeon Mall Ghatkopar East,"R Odeon Mall, Vallabh Baug Lane, Garodia Nagar",,Ghatkopar East,Mumbai,400077,19.0790338,72.9089483,Maharashtra,,,1,1,1,1,1,1,1,1215,05-11-2015
1453,aLL the plus size store - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1151,05-11-2015
1454,Celio - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1179,05-11-2015
1455,eZone - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1200,05-11-2015
1456,TOMMY HILFIGER - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1184,05-11-2015
1457,WOODS - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, Ground Floor, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1353,05-11-2015
1458,Fame Cinemas - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, Third Floor, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1379,05-11-2015
1459,Village The Soul Of India Restaurant - Raghuleela Mall Vashi,"Raghuleela Mall - Vashi, Third Floor, S Pranavanandji Marg, Sector-30 A",,Vashi,Navi Mumbai,,19.0637909,72.9967835,Maharashtra,,,1,1,1,1,1,1,1,1465,05-11-2015
1460,BIBA - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1171,05-11-2015
1461,Fame Cinemas - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1379,05-11-2015
1462,WOODLAND - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, Ground Floor, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1326,05-11-2015
1463,Village The Soul Of India Restaurant - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, First Floor, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1465,05-11-2015
1464,Cygnus - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, Second Floor, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1439,05-11-2015
1465,eZone - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, Second Floor, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1200,05-11-2015
1466,pantaloons - Raghuleela Mega Mall Kandivali West,"Raghuleela Mega Mall, Second Floor, Poisar Gymkhana Road,Off S V Road",Behind Poisar Bus Depot,Kandivali West,Mumbai,400067,19.2132696,72.8491988,Maharashtra,,,1,1,1,1,1,1,1,1155,05-11-2015
1467,Ayesha Accessories - SoBo Central Mall Tardeo,"SoBo Central Mall, Pandit Malviya Road, ",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,,,1,1,1,1,1,1,1,1192,05-11-2015
1468,Ivory Tag - SoBo Central Mall Tardeo,"SoBo Central Mall, Pandit Malviya Road, ",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,,,1,1,1,1,1,1,1,1311,05-11-2015
1469,McDonald's - SoBo Central Mall Tardeo,"SoBo Central Mall, Pandit Malviya Road, ",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
1470,The Body Shop - SoBo Central Mall Tardeo,"SoBo Central Mall, Pandit Malviya Road, ",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,,,1,1,1,1,1,1,1,1244,05-11-2015
1471,Mainland China - SoBo Central Mall Tardeo,"SoBo Central Mall, Second Floor, Pandit Malviya Road, ",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,,,1,1,1,1,1,1,1,1206,05-11-2015
1472,Reliance TimeOut - SoBo Central Mall Tardeo,"SoBo Central Mall, Third Floor, Pandit Malviya Road, ",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,,,1,1,1,1,1,1,1,1322,05-11-2015
1473,Max Fashion - Star Mall Dadar,"Star Mall, First Floor, N. C. Kelkar Road, Near Shivaji Mandi",Opp. Plaza Cinema,Dadar West,Mumbai,400028,19.0229798,72.8395799,Maharashtra,,,1,1,1,1,1,1,1,1294,05-11-2015
1474,Crossword Book Store - Suburbia Mall Bandra West,"Suburbia Mall, First Floor, Linking Road",,Bandra West,Mumbai,400050,19.0614962,72.8360355,Maharashtra,,,1,1,1,1,1,1,1,1185,05-11-2015
1475,Mainland China - Suburbia Mall Bandra West,"Suburbia Mall, Sixth Floor, Linking Road",,Bandra West,Mumbai,400050,19.0614962,72.8360355,Maharashtra,,,1,1,1,1,1,1,1,1206,05-11-2015
1476,aLL the plus size store - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1151,05-11-2015
1477,Croma - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1157,05-11-2015
1478,Ethnicity - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1204,05-11-2015
1479,Fame Cinemas - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1379,05-11-2015
1480,McDonald's - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
1481,STAR Bazaar - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1369,05-11-2015
1482,Bombay High Fashions - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Ground Floor, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1199,05-11-2015
1483,Globus - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Ground Floor, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1170,05-11-2015
1484,pantaloons - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Ground Floor, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1155,05-11-2015
1485,Vision Express - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Ground Floor, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1215,05-11-2015
1486,WOODLAND - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, Ground Floor, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1326,05-11-2015
1487,Parx - Thakur Mall Dahisar Thane,"Thakur Mall - Dahisar, First Floor, Western Express Highway","Opposite Sun Shine Inn Hotel, Dahisar Check Naka",Dahisar,Mumbai,400068,19.259262,72.865153,Maharashtra,,,1,1,1,1,1,1,1,1458,05-11-2015
1488,Planet M - Thakur Mall Thakur Village Kandivali,"Thakur Mall - Thakur Village, Ground Floor, Thakur Shyamnarayan Marg, Thakur Village",,Kandivali East,Mumbai,400101,19.2087073,72.8728725,Maharashtra,,,1,1,1,1,1,1,1,1159,05-11-2015
1489,Starbucks Coffee - V Souk Mall Borivali,"V Souk Mall, Ground Floor, Saibaba Nagar Extn. Road",Opp. Kamla Vihar Sports Club,Borivali West,Mumbai,400092,19.2131682,72.8402644,Maharashtra,,,1,1,1,1,1,1,1,1243,05-11-2015
1490,Basics Life - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1198,05-11-2015
1491,Charles & Keith - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1133,05-11-2015
1492,Cinepolis - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1386,05-11-2015
1493,Cream Centre - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1270,05-11-2015
1494,Cream Centre - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1270,05-11-2015
1495,Dribble  - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1375,05-11-2015
1496,Fabindia - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1224,05-11-2015
1497,FACES Cosmetics - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1225,05-11-2015
1498,Fun City - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1400,05-11-2015
1499,Gili - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1330,05-11-2015
1500,Home Centre - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1393,05-11-2015
1501,HyperCITY - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1360,05-11-2015
1502,lifestyle - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1261,05-11-2015
1503,M.A.C - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1182,05-11-2015
1504,NAUTICA - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1314,05-11-2015
1505,pantaloons - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1155,05-11-2015
1506,Reliance Trends - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1305,05-11-2015
1507,Sbarro - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1357,05-11-2015
1508,Starbucks Coffee - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1243,05-11-2015
1509,ZARA - Viviana Mall Thane,"Viviana Mall,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1296,05-11-2015
1510,AND - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1130,05-11-2015
1511,Colorbar - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1292,05-11-2015
1512,Enamor - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1397,05-11-2015
1513,Foresight Opticals - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1194,05-11-2015
1514,Forever 21 - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1302,05-11-2015
1515,GAS Jeans - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1258,05-11-2015
1516,Globus - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1170,05-11-2015
1517,HIDESIGN - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1175,05-11-2015
1518,Just Watches - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1449,05-11-2015
1519,Krispy Kreme - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1273,05-11-2015
1520,Marks & Spencer - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1233,05-11-2015
1521,SHOPPERS STOP - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1183,05-11-2015
1522,Sunglass Hut - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1308,05-11-2015
1523,The Beer Cafe - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1441,05-11-2015
1524,The Body Shop - Viviana Mall Thane,"Viviana Mall, Ground Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1244,05-11-2015
1525,Addons - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1309,05-11-2015
1526,aLL the plus size store - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1151,05-11-2015
1527,Crossword Book Store - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1185,05-11-2015
1528,Global Desi - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1205,05-11-2015
1529,Holii - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1304,05-11-2015
1530,Inc.5 - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1260,05-11-2015
1531,Jashn - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1144,05-11-2015
1532,Mainland China - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1206,05-11-2015
1533,Max Fashion - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1294,05-11-2015
1534,Mufti - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1163,05-11-2015
1535,Peora - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1346,05-11-2015
1536,Pure Gold Jewellers & Diamonds - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1160,05-11-2015
1537,Viari - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1466,05-11-2015
1538,W for Woman - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1250,05-11-2015
1539,WOODLAND - Viviana Mall Thane,"Viviana Mall, First Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1326,05-11-2015
1540,Barbie Store - Viviana Mall Thane,"Viviana Mall, Second Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1203,05-11-2015
1541,Ethnicity - Viviana Mall Thane,"Viviana Mall, Second Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1204,05-11-2015
1542,Game4u - Viviana Mall Thane,"Viviana Mall, Second Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1272,05-11-2015
1543,Hamleys - Viviana Mall Thane,"Viviana Mall, Second Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1228,05-11-2015
1544,Ice Cream Works - Viviana Mall Thane,"Viviana Mall, Second Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1341,05-11-2015
1545,McDonald's - Viviana Mall Thane,"Viviana Mall, Second Floor,  Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
